Name,TAM_NAM_T,AMP_NAM_T,PROV_NAM_T,Latitude,Longitude
วัดสว่างอารีย์,หนองแวง,ต.สมเด็จ,กาฬสินธุ์,16.642762,103.691378
วัดสว่างอารีย์,หนองแวง,ต.สมเด็จ,กาฬสินธุ์,16.643884,103.68801
วัดสิริธรรมมาราม,หนองแวง,ต.สมเด็จ,กาฬสินธุ์,16.607639,103.682879
วัดหนองแวงศิลาราม,หนองแวง,ต.สมเด็จ,กาฬสินธุ์,16.698789,103.728666
วัดกลางราษฎร์บำรุง,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.730131,103.680321
วัดแก่งพฤาชัย,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.744114,103.677521
วัดป่าเทพนิมิตรธรรมวิเว,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.754379,103.690439
วัดป่าธรรมบันดาลอรัณวาส,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.749993,103.65506
วัดโพธิ์ชัย,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.76912,103.675233
วัดโพธิ์วราราม,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.772536,103.704212
วัดโพธิวราราม,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.773412,103.700418
วัดศรีเมืองจันทร์,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.772896,103.698589
วัดศรีเมืองจันทร์,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.774172,103.694868
วัดเหนือหมูม่น,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.774817,103.703827
วัดเหนือหมูหม่น,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.773718,103.707212
วัดอินทรวิหาร,หมูม่น,ต.สมเด็จ,กาฬสินธุ์,16.753043,103.673442
วัดขอนแก่น,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.9457,103.181299
วัดโคกกัมม์,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.945072,103.202971
วัดโคกกัมม์,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.945364,103.201004
วัดถ้ำน้ำทิพย์,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.825057,103.209065
วัดถ้ำวิมานเจีย,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.797354,103.213103
วัดประทุมมุตตราราม,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.9125,103.182273
วัดประทุมมุตตราราม,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.91435,103.179115
วัดโพธิ์ศรีสำราญ,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.923565,103.171165
วัดสร้างแก้ว,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.912967,103.196285
วัดแสงจันทร์วราราม,กุงเก่า,ท่าคันโท,กาฬสินธุ์,16.944065,103.184879
วัดกุดจิก,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.923646,103.10914
วัดถ้ำหม้อสันติธรรม,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.876699,103.143747
วัดบ้านโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.948626,103.123535
วัดบ้านแสนสุข,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.833123,103.117166
วัดป่าคีริธรรม,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.885572,103.138619
วัดป่าสันติธรรม,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.886821,103.13522
วัดป่าสันติธรรมกุดจิก,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.92835,103.102142
วัดป่าแสนสุข,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.842402,103.134416
วัดโพธิ์ศรีสว่าง,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.92499,103.105025
วัดโพธิ์ศรีสว่าง,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.94386,103.150689
วัดโพธิ์ศรีสว่าง,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.945031,103.14734
วัดสันติธรรม,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.925753,103.106261
วัดหนองหลวงโคกกลาง,กุดจิก,ท่าคันโท,กาฬสินธุ์,16.947046,103.127631
วัดคำจันทร์เพ็ญ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.892144,103.360094
วัดดงจันทร์,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.852384,103.34821
วัดดงสวรรค์,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.849938,103.377389
วัดเทวตาสามัคคีธรรม,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.886655,103.381601
วัดเทวาตาสามัคคีธรรม,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.887491,103.378771
วัดบ้านดงสวรรค์,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.847887,103.380887
วัดป่าเขาน้อย,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.885913,103.338874
วัดป่าคำจันทร์เพ็ญ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.887496,103.364612
วัดสว่างอรุณ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.891105,103.386849
วัดสว่างอรุณ,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.892014,103.383405
วัดสามัคคีธรรม,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.867715,103.389775
วัดแสวงชัย,ดงสมบูรณ์,ท่าคันโท,กาฬสินธุ์,16.859151,103.332297
วัดท่าเมือง,ท่าคันโท,ท่าคันโท,กาฬสินธุ์,16.942138,103.216911
วัดสว่างภิรมย์,ท่าคันโท,ท่าคันโท,กาฬสินธุ์,16.942552,103.234596
วัดใหม่ชัยวงษ์จันทร์,ท่าคันโท,ท่าคันโท,กาฬสินธุ์,16.927723,103.230297
วัดใหม่โนนสำราญ,ท่าคันโท,ท่าคันโท,กาฬสินธุ์,16.938503,103.215573
วัดคลองน้ำไหล,นาตาล,ท่าคันโท,กาฬสินธุ์,16.866641,103.253373
วัดด่านช้าง,นาตาล,ท่าคันโท,กาฬสินธุ์,16.831686,103.261486
วัดด่านช้าง,นาตาล,ท่าคันโท,กาฬสินธุ์,16.834888,103.276615
วัดถ้ำเถนภวนาราม,นาตาล,ท่าคันโท,กาฬสินธุ์,16.89489,103.241984
